TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished,Trajectory
114,203254937,43.0791004,-76.1810078,4,999,-1,1,-1
115,234184799,43.0247037,-76.1158558,4,999,-1,1,-1
115,1708706542,43.0266206,-76.0583195,4,999,-1,1,-1
115,757675095,43.0664489,-76.1595784,4,128.5502492,7,1,-1
115,127265642,43.0390759,-76.1230314,4,131.4671954,1,1,-1
115,60575480,43.0435789,-76.2235863,4,136.6318428,4,1,-1
115,799714932,43.0278527,-76.1313098,4,137.4522285,1,1,-1
115,528871576,43.0691856,-76.1829314,4,126.2500861,7,1,-1
116,234184799,43.0245716,-76.115728,4,130.8449479,8,1,-1
116,60575480,43.0435074,-76.2233881,4,136.5810024,4,1,-1
116,519169945,43.0341143,-76.1265566,4,133.5740017,1,1,-1
116,72524579,43.0227971,-76.1315495,4,137.7109272,8,1,-1
116,203254937,43.0788433,-76.1807387,4,132.006829,7,1,-1
116,2030645982,43.0242019,-76.045804,4,999,-1,1,-1
116,1712600425,43.0768306,-76.1830689,4,999,-1,1,-1
117,1424164685,43.0333689,-76.1429474,4,133.6152161,1,1,-1
117,234184799,43.0244392,-76.1156008,4,130.6554314,8,1,-1
117,2030645982,43.024149,-76.0460127,4,999,-1,1,-1
117,923988192,43.0489667,-76.2306961,4,133.6948532,9,1,-1
117,1737904745,43.061838,-76.1647608,4,127.2509254,7,1,-1
117,127265642,43.0391867,-76.1226162,4,131.658726,1,1,-1
117,72524579,43.0226355,-76.1315333,4,137.6574814,8,1,-1
118,1509440266,43.0301265,-76.1224265,4,137.4150111,8,1,-1
118,127265642,43.0392422,-76.1224087,4,131.7558626,1,1,-1
118,1708706542,43.026555,-76.058976,4,999,-1,1,-1
118,923988192,43.0489295,-76.2304811,4,133.6528811,9,1,-1
118,203254937,43.0785861,-76.1804698,4,131.6590048,7,1,-1
118,1691499641,43.079137,-76.1656035,4,131.3845199,7,1,-1
118,998966060,43.0438373,-76.2399755,4,139.1564993,4,1,-1
119,2030645982,43.0240429,-76.04643,4,999,-1,1,-1
119,203254937,43.0784575,-76.1803354,4,999,-1,1,-1
119,1707145787,43.0705112,-76.1680806,4,116.3490834,7,1,-1
119,127265642,43.0392977,-76.1222012,4,131.8538314,1,1,-1
119,17496181,43.0352936,-76.1278231,4,132.0843072,1,1,-1
119,1424164685,43.0332321,-76.1433478,4,133.8368507,1,1,-1
119,519169945,43.0338364,-76.1260129,4,999,-1,1,-1
120,38604237,43.0389246,-76.1289856,4,127.9606667,1,1,-1
120,799714932,43.027069,-76.1310301,4,138.0069706,1,1,-1
120,234184799,43.0240397,-76.1152232,4,130.0695161,8,1,-1
120,1691499641,43.079076,-76.1651694,4,131.470602,7,1,-1
120,1737904745,43.0613913,-76.1644997,4,127.9489641,7,1,-1
120,2008179199,43.033447,-76.1300532,4,133.1571517,1,1,-1
120,72524579,43.0221507,-76.1314847,4,137.500488,8,1,-1
121,60575480,43.0431492,-76.2223973,4,136.3379728,4,1,-1
121,998966060,43.043752,-76.239323,4,138.9502783,4,1,-1
121,519169945,43.0336503,-76.1256513,4,134.2466004,1,1,-1
121,1947862555,43.0234038,-76.134424,4,139.1180938,8,2,1
121,72524579,43.0219891,-76.1314686,4,137.449329,8,1,-1
121,1707145787,43.0702222,-76.1678805,4,116.2227692,7,1,-1
121,1708706542,43.0264894,-76.0596325,4,999,-1,1,-1
122,1708706542,43.0264675,-76.0598513,4,999,-1,1,-1
122,2030645982,43.0238836,-76.0470559,4,999,-1,1,-1
122,1712600425,43.0762162,-76.1820412,4,130.2626394,7,1,-1
122,1947862555,43.0232418,-76.1344272,4,139.0794684,8,2,1
122,923988192,43.0487805,-76.2296211,4,133.50062,9,1,-1
122,2008179199,43.033136,-76.1299289,4,133.4694349,1,1,-1
122,1599347416,43.0722289,-76.1764342,4,120.1817372,7,1,-1
122,1707145787,43.0700777,-76.1677806,4,116.1974005,7,1,-1
123,799714932,43.0265985,-76.1308635,4,138.6887162,8,1,-1
123,1509440266,43.0295841,-76.1216063,4,136.8480555,8,1,-1
123,60575480,43.0430057,-76.2220012,4,136.2463451,4,1,-1
123,1707145787,43.0699332,-76.1676808,4,116.197718,7,1,-1
123,127265642,43.039521,-76.1213717,4,132.2528764,1,1,-1
123,1947862555,43.0230798,-76.1344304,4,139.041387,8,2,1
123,757675095,43.0655862,-76.158259,4,130.0525113,7,1,-1
124,373889326,43.0260166,-76.0383393,4,999,-1,1,-1
124,127265642,43.039577,-76.1211644,4,132.3541576,1,1,-1
124,17496181,43.0347182,-76.1270457,4,999,-1,1,-1
124,998966060,43.0436666,-76.2386706,4,138.7445907,4,1,-1
124,72524579,43.0215043,-76.1314206,4,137.2996141,8,1,-1
124,60575480,43.0429339,-76.2218032,4,136.2018074,4,1,-1
124,38604237,43.0394704,-76.1285092,4,127.5990647,1,1,-1
125,1458493498,43.0230625,-76.1141712,4,128.4485802,8,1,-1
125,373889326,43.0259954,-76.0385583,4,999,-1,1,-1
125,519169945,43.0332759,-76.1249302,4,134.7671217,1,1,-1
125,923988192,43.0486686,-76.2289761,4,133.4036389,9,1,-1
125,1947862555,43.0227558,-76.1344367,4,138.9669,8,2,1
125,1599347416,43.0717474,-76.1765248,4,119.2952679,7,1,-1
125,2008179199,43.0326694,-76.1297434,4,133.924254,1,1,-1
126,1947862555,43.0225938,-76.1344398,4,138.9305163,8,2,1
126,2030645982,43.0236707,-76.0478903,4,999,-1,1,-1
126,72524579,43.0211811,-76.1313888,4,137.203117,8,1,-1
126,17496181,43.034487,-76.1267361,4,133.1896685,1,1,-1
126,1917919405,43.0758227,-76.167771,4,126.6031857,7,2,1
126,1509440266,43.029255,-76.1211187,4,136.4955255,8,1,-1
126,373889326,43.0259742,-76.0387772,4,999,-1,1,-1
126,799714932,43.0261279,-76.1306979,4,138.4527409,8,1,-1
127,998966060,43.0435811,-76.2380182,4,138.5397041,4,1,-1
127,1917919405,43.0757094,-76.1676131,4,126.51026,7,2,1
127,2100319622,43.037031,-76.1316405,4,129.03948,1,1,-1
127,17496181,43.0343712,-76.1265816,4,133.340978,1,1,-1
127,2030645982,43.0236174,-76.0480988,4,999,-1,1,-1
127,519169945,43.0330876,-76.1245707,4,135.0216621,1,1,-1
127,1947862555,43.0224318,-76.1344429,4,138.8947201,8,2,1
128,1691499641,43.078831,-76.163433,4,999,-1,1,-1
128,38604237,43.0400173,-76.128035,4,127.2891639,1,1,-1
128,923988192,43.0485564,-76.2283312,4,133.3221982,9,1,-1
128,2100319622,43.0369682,-76.1318441,4,129.0550357,1,1,-1
128,998966060,43.0435526,-76.2378008,4,138.4716362,4,1,-1
128,2008179199,43.0322026,-76.1295588,4,134.3637241,1,1,-1
128,1053069655,43.0499208,-76.2241869,4,131.0228681,9,1,-1
129,1707145787,43.0690654,-76.167083,4,116.7186318,7,1,-1
129,1947862555,43.0221078,-76.1344492,4,138.8249342,8,2,1
129,2030645982,43.0235107,-76.0485158,4,999,-1,1,-1
129,234184799,43.022821,-76.1141321,4,128.1323102,8,1,-1
129,1458493498,43.0225367,-76.1136547,4,999,-1,1,-1
129,1917919405,43.0754825,-76.1672975,4,126.3364713,7,2,1
129,1737904745,43.0600498,-76.16372,4,129.8557354,7,1,-1
130,1509440266,43.0288118,-76.1204741,4,136.0099437,8,1,-1
130,1947862555,43.0219457,-76.1344523,4,138.790966,8,2,1
130,2100319622,43.0368426,-76.1322513,4,129.0969843,1,1,-1
130,17496181,43.034023,-76.1261192,4,133.7856446,1,1,-1
130,234184799,43.0226835,-76.1140152,4,127.8979177,8,1,-1
130,2008179199,43.0318912,-76.1294363,4,134.6486756,1,1,-1
130,1707145787,43.0689207,-76.1669836,4,116.8831185,7,1,-1
130,923988192,43.0484816,-76.2279013,4,133.2768421,9,1,-1
131,373889326,43.0258682,-76.0398719,4,999,-1,1,-1
131,1691499641,43.0787387,-76.162782,4,132.0866345,7,1,-1
131,203254937,43.0769115,-76.178727,4,129.1424583,7,1,-1
131,234184799,43.0225456,-76.1138993,4,999,-1,1,-1
131,519169945,43.0327088,-76.1238539,4,135.5195894,1,1,-1
131,724554501,43.0488096,-76.2371803,4,136.1993703,9,1,-1
131,2008179199,43.0317355,-76.1293752,4,134.7888467,1,1,-1
132,1053069655,43.0497571,-76.2233318,4,131.0946519,9,1,-1
132,234184799,43.0224073,-76.1137844,4,127.415965,8,1,-1
132,1599347416,43.0706238,-76.1767353,4,117.3880616,7,1,-1
132,38604237,43.0405653,-76.1275633,4,999,-1,1,-1
132,724554501,43.0487391,-76.2369814,4,136.1616513,9,1,-1
132,1707145787,43.0686312,-76.1667849,4,117.2659838,7,1,-1
132,1458493498,43.0221359,-76.11328,4,126.7669792,8,1,-1
132,1708706542,43.026248,-76.0620394,4,999,-1,1,-1
133,373889326,43.0258257,-76.0403098,4,999,-1,1,-1
133,1509440266,43.0284759,-76.1199952,4,135.6333146,8,1,-1
133,60575480,43.0422862,-76.2200219,4,135.842781,4,1,-1
133,1707145787,43.0684865,-76.1666857,4,117.4810683,7,1,-1
133,757675095,43.0645029,-76.1566158,4,131.7595552,7,1,-1
133,2008179199,43.0314241,-76.1292533,4,135.0647421,1,1,-1
133,72524579,43.0200498,-76.1312789,4,136.8885203,8,1,-1
134,2100319622,43.0365907,-76.1330654,4,129.2231453,1,1,-1
134,2030645982,43.0232433,-76.0495581,4,999,-1,1,-1
134,1947862555,43.0212977,-76.1344647,4,999,-1,2,1
134,528871576,43.0661252,-76.183386,4,127.1888262,7,1,-1
134,1708706542,43.026204,-76.062477,4,139.7149784,2,1,-1
134,17496181,43.0335567,-76.1255057,4,134.3579236,1,1,-1
134,1599347416,43.0703027,-76.1767953,4,116.9332749,7,1,-1
134,724554501,43.048598,-76.2365836,4,136.0892929,9,1,-1
135,1712600425,43.07488,-76.1798202,4,999,-1,1,-1
135,1509440266,43.0282502,-76.1196783,4,135.3759338,8,1,-1
135,60575480,43.0421419,-76.2196264,4,135.7740576,4,1,-1
135,17496181,43.0334397,-76.1253529,4,139.9337043,8,1,-1
135,998966060,43.0433526,-76.2362787,4,137.9995504,4,1,-1
135,1708706542,43.026182,-76.0626957,4,139.6477481,2,1,-1
135,519169945,43.0323268,-76.1231401,4,999,-1,1,-1
136,2100319622,43.0364644,-76.1334722,4,999,-1,1,-1
136,1917919405,43.0746871,-76.1661946,4,125.8731297,7,2,1
136,203254937,43.0762661,-76.1780591,4,999,-1,1,-1
136,1947862555,43.0209737,-76.1344708,4,138.6007711,8,2,1
136,1707145787,43.068052,-76.1663885,4,118.2012454,7,1,-1
136,1712600425,43.0747769,-76.1796496,4,127.194395,7,1,-1
136,17496181,43.0333226,-76.1252002,4,134.6356878,1,1,-1
136,1691499641,43.0785844,-76.1616971,4,132.4338299,7,1,-1
137,923988192,43.0482192,-76.2263969,4,139.7239385,4,1,-1
137,1458493498,43.0214536,-76.1126847,4,125.4128217,8,1,-1
137,2100319622,43.0364012,-76.1336756,4,129.3531171,1,1,-1
137,1712600425,43.0746738,-76.1794792,4,126.9456164,7,1,-1
137,60575480,43.0419975,-76.2192309,4,135.7096725,4,1,-1
137,17496181,43.0332053,-76.1250478,4,139.7467936,8,1,-1
137,1707145787,43.0679071,-76.1662895,4,131.8679425,7,1,-1
138,1947862555,43.0206497,-76.1344769,4,138.5428082,8,2,1
138,998966060,43.0432666,-76.2356264,4,137.8002847,4,1,-1
138,1599347416,43.0696605,-76.1769148,4,116.2318306,7,1,-1
138,38604237,43.0413895,-76.1268604,4,126.7944311,1,1,-1
138,1737904745,43.0587067,-76.1629456,4,131.5305104,7,1,-1
138,373889326,43.0257193,-76.0414045,4,999,-1,1,-1
138,2030645982,43.0230288,-76.0503916,4,999,-1,1,-1
138,799714932,43.0242434,-76.1300457,4,137.5057864,8,1,-1
139,373889326,43.0256981,-76.0416234,4,999,-1,1,-1
139,1708706542,43.0260938,-76.0635709,4,139.3790941,2,1,-1
139,724554501,43.0482446,-76.2355896,4,135.9272073,9,1,-1
139,72524579,43.01908,-76.1311864,4,138.8592984,0,1,-1
139,60575480,43.0418529,-76.2188355,4,135.6497619,4,1,-1
139,998966060,43.043238,-76.235409,4,137.7343716,4,1,-1
139,1509440266,43.0277943,-76.1190504,4,134.8450802,8,1,-1
140,1917919405,43.0742316,-76.1655657,4,125.7238818,7,2,1
140,1737904745,43.058408,-76.1627743,4,131.8763033,7,1,-1
140,528871576,43.0651586,-76.1835278,4,127.7937456,7,1,-1
140,923988192,43.0481064,-76.2257522,4,133.162305,9,1,-1
140,72524579,43.0189184,-76.1311711,4,136.6146456,8,1,-1
140,234184799,43.0212827,-76.1129062,4,125.2860683,8,1,-1
140,1053069655,43.0494289,-76.221622,4,131.3594197,9,1,-1
140,373889326,43.0256768,-76.0418423,4,999,-1,1,-1
141,1458493498,43.0208931,-76.1122416,4,124.2150854,8,1,-1
141,373889326,43.0256554,-76.0420612,4,999,-1,1,-1
141,1708706542,43.0260496,-76.0640085,4,139.2450436,2,1,-1
141,203254937,43.0756199,-76.1773926,4,126.8175773,7,1,-1
141,2008179199,43.0301772,-76.1287704,4,136.1133355,1,1,-1
141,1053069655,43.0493878,-76.2214083,4,131.4031777,9,1,-1
141,72524579,43.0187567,-76.1311559,4,136.5792003,8,1,-1
141,111042374,43.0802552,-76.172589,4,131.6496807,7,1,-1
142,111042374,43.0801119,-76.1724859,4,131.4897669,7,1,-1
142,923988192,43.0480312,-76.2253224,4,133.1624089,9,1,-1
142,1424164685,43.0316414,-76.1479417,4,136.314406,1,1,-1
142,1826034804,43.0263726,-76.0474199,4,999,-1,1,-1
142,2008179199,43.0300212,-76.1287105,4,139.3037964,8,1,-1
142,234184799,43.0209962,-76.1126998,4,124.6944626,8,1,-1
142,60575480,43.0416358,-76.2182426,4,135.5685675,4,1,-1
142,1917919405,43.0740035,-76.1652517,4,125.6836655,7,2,1
143,1947862555,43.0198396,-76.1344921,4,138.4105459,8,2,1
143,2008179199,43.0298653,-76.1286508,4,139.217689,8,1,-1
143,1599347416,43.0688578,-76.1770635,4,115.8750538,7,1,-1
143,1708706542,43.0260054,-76.064446,4,999,-1,1,-1
143,923988192,43.0479935,-76.2251075,4,133.1653622,9,1,-1
143,528871576,43.0646753,-76.1835983,4,128.1323248,7,1,-1
143,373889326,43.0256128,-76.0424991,4,999,-1,1,-1
143,2100319622,43.036021,-76.1348953,4,129.6960215,1,1,-1
144,1917919405,43.0737754,-76.1649378,4,125.667042,7,2,1
144,799714932,43.0233,-76.1297257,4,137.0350517,8,1,-1
144,1424164685,43.0315015,-76.1483401,4,136.5205774,1,1,-1
144,111042374,43.0798252,-76.1722798,4,131.1654052,7,1,-1
144,60575480,43.0414909,-76.2178474,4,135.5203939,4,1,-1
144,2030645982,43.022706,-76.0516414,4,999,-1,1,-1
144,1947862555,43.0196776,-76.1344951,4,138.3863366,8,2,1
144,757675095,43.0633048,-76.1548161,4,133.4444529,7,1,-1
144,373889326,43.0255915,-76.042718,4,999,-1,1,-1
145,1917919405,43.0736612,-76.164781,4,125.6676437,7,2,1
145,1053069655,43.0492231,-76.2205536,4,131.5999479,9,1,-1
145,1599347416,43.0685367,-76.1771228,4,115.9183478,7,1,-1
145,203254937,43.0751024,-76.1768603,4,125.7605599,7,1,-1
145,17496181,43.0322616,-76.1238366,4,135.822242,1,1,-1
145,1826034804,43.0262254,-76.0480513,4,999,-1,1,-1
145,1712600425,43.0738474,-76.178117,4,124.7694413,7,1,-1
145,60575480,43.0414184,-76.2176499,4,135.4981358,4,1,-1
146,923988192,43.0478805,-76.224463,4,133.185791,9,1,-1
146,111042374,43.0795384,-76.172074,4,130.8349127,7,1,-1
146,2008179199,43.0293972,-76.1284723,4,136.7282564,1,1,-1
146,519169945,43.0312593,-76.1211947,4,137.2624757,1,1,-1
146,17496181,43.0321429,-76.1236863,4,138.870665,8,1,-1
146,60575480,43.0413458,-76.2174524,4,138.3466349,9,1,-1
146,2030645982,43.0225981,-76.0520579,4,999,-1,1,-1
146,1424164685,43.0313614,-76.1487384,4,136.7249752,1,1,-1
147,203254937,43.0748434,-76.1765945,4,125.1989734,7,1,-1
147,923988192,43.0478427,-76.2242481,4,133.196437,9,1,-1
147,111042374,43.079395,-76.1719712,4,130.6673388,7,1,-1
147,2008179199,43.0292411,-76.128413,4,136.8478303,1,1,-1
147,127265642,43.0408936,-76.1164116,4,134.7433252,1,1,-1
147,38604237,43.0426306,-76.1258167,4,126.7488493,1,1,-1
147,1712600425,43.0736404,-76.1777769,4,124.1657053,7,1,-1
147,724554501,43.0476778,-76.2340002,4,135.7280846,9,1,-1
148,1712600425,43.0735368,-76.1776069,4,123.8534512,7,1,-1
148,1708706542,43.0258948,-76.0655399,4,138.7785708,2,1,-1
148,1458493498,43.0198709,-76.1115741,4,121.8092396,8,1,-1
148,528871576,43.0638698,-76.1837155,4,128.735906,7,1,-1
148,1599347416,43.068055,-76.1772116,4,116.1801011,7,1,-1
148,234184799,43.0201215,-76.1121222,4,122.7427906,8,1,-1
148,72524579,43.0176252,-76.1310508,4,136.3591995,8,1,-1
148,799714932,43.0226706,-76.1295149,4,136.7244505,8,1,-1
148,1947862555,43.0190296,-76.134507,4,138.2972725,8,2,1
149,111042374,43.079108,-76.1717657,4,130.327488,7,1,-1
149,17496181,43.0317858,-76.1232367,4,136.3190078,1,1,-1
149,1691499641,43.0781798,-76.1588772,4,133.4732759,7,1,-1
149,1708706542,43.0258726,-76.0657586,4,138.7124099,2,1,-1
149,1737904745,43.0570628,-76.1620067,4,133.3314688,7,1,-1
149,2038277750,43.0363444,-76.1318727,4,129.6722002,1,1,-1
149,1826034804,43.0260287,-76.048893,4,999,-1,1,-1
149,519169945,43.0309635,-76.120669,4,137.4177998,8,1,-1
150,1599347416,43.0677338,-76.1772707,4,116.4740038,7,1,-1
150,1826034804,43.0259794,-76.0491034,4,999,-1,1,-1
150,998966060,43.0429218,-76.2330176,4,138.4710925,9,1,-1
150,1691499641,43.0781485,-76.1586603,4,133.5592502,7,1,-1
150,17496181,43.0316665,-76.1230874,4,136.4404796,1,1,-1
150,923988192,43.0477294,-76.2236036,4,139.3933267,4,1,-1
150,1053069655,43.0490168,-76.2194854,4,131.8909295,9,1,-1
150,528871576,43.0635475,-76.1837621,4,128.9878868,7,1,-1
151,757675095,43.0625389,-76.1536753,4,134.4255485,7,1,-1
151,1458493498,43.0194104,-76.1113631,4,121.0363813,8,-1,-1
151,72524579,43.0171402,-76.1310065,4,136.2808316,8,1,-1
151,127265642,43.0411284,-76.115588,4,135.1554493,1,1,-1
151,1691499641,43.0781172,-76.1584435,4,133.6458627,7,1,-1
151,373889326,43.0254419,-76.0442504,4,999,-1,1,-1
151,1917919405,43.0729753,-76.1638413,4,125.7949091,7,2,1
151,1424164685,43.0310099,-76.1497334,4,137.2280171,1,1,-1
151,2038277750,43.0361379,-76.1315322,4,999,-1,1,-1
152,38604237,43.0433227,-76.1252427,4,126.8934905,1,1,-1
152,1947862555,43.0183815,-76.1345188,4,138.221035,8,2,1
152,748676519,43.0334166,-76.0488099,4,999,-1,1,-1
152,1053069655,43.0489342,-76.2190582,4,132.0199273,9,1,-1
152,212808922,43.0380274,-76.1300429,4,999,-1,1,-1
152,2038277750,43.0360345,-76.1313622,4,130.1755151,1,1,-1
152,519169945,43.0306655,-76.1201455,4,137.0973125,8,1,-1
152,757675095,43.0624292,-76.1535126,4,134.560481,7,1,-1
152,1424164685,43.0309395,-76.1499322,4,137.3272405,1,1,-1
153,1707145787,43.0655859,-76.1647151,4,122.9931373,7,1,-1
153,1917919405,43.0727462,-76.1635286,4,125.8829775,7,2,1
153,203254937,43.0740659,-76.1757986,4,123.3580491,7,1,-1
153,757675095,43.0623195,-76.15335,4,134.6941691,7,1,-1
153,2017403124,43.0821634,-76.1816881,4,135.073973,7,1,-1
153,234184799,43.0193718,-76.1117041,4,120.8730017,8,1,-1
153,373889326,43.0253991,-76.0446882,4,999,-1,1,-1
153,2038277750,43.0359309,-76.1311924,4,130.3411384,1,1,-1
153,1599347416,43.0672521,-76.177359,4,117.0633851,7,1,-1
154,2030645982,43.022165,-76.053723,4,999,-1,1,-1
154,127265642,43.0413057,-76.114971,4,135.4617479,1,1,-1
154,1708706542,43.0257617,-76.0668524,4,138.3841239,2,1,-1
154,1424164685,43.0307983,-76.1503298,4,137.524287,1,1,-1
154,1691499641,43.078023,-76.1577929,4,133.9091352,7,1,-1
154,17496181,43.0311873,-76.1224925,4,136.9160037,1,1,-1
154,212808922,43.0382015,-76.1296703,4,128.3898646,1,1,-1
154,1053069655,43.0488515,-76.218631,4,132.1554541,9,1,-1
155,203254937,43.0738065,-76.1755337,4,122.6841477,7,1,-1
155,2038277750,43.0357234,-76.1308531,4,130.6690235,1,1,-1
155,519169945,43.0303652,-76.1196244,4,136.7693564,8,1,-1
155,1737904745,43.056165,-76.161498,4,134.2209008,7,1,-1
155,1947862555,43.0178955,-76.1345275,4,138.1725579,8,2,1
155,2030645982,43.0221107,-76.0539311,4,999,-1,1,-1
155,111042374,43.0782468,-76.1711505,4,129.2699316,7,1,-1
155,1053069655,43.0488101,-76.2184174,4,132.2255247,9,1,-1
155,799714932,43.0215684,-76.1291505,4,136.1912241,8,1,-1
156,1947862555,43.0177335,-76.1345305,4,138.1580912,8,2,1
156,1707145787,43.06515,-76.1644218,4,123.8102733,7,1,-1
156,1509440266,43.0257793,-76.116492,4,132.3023214,8,1,-1
156,748676519,43.0331795,-76.0496321,4,999,-1,1,-1
156,757675095,43.06199,-76.1528626,4,135.0879602,7,1,-1
156,519169945,43.0302646,-76.1194513,4,136.6583188,8,1,-1
156,1053069655,43.0487687,-76.2182038,4,132.2970585,9,1,-1
156,528871576,43.0625808,-76.1839016,4,129.7676598,7,1,-1
156,72524579,43.0163318,-76.1309336,4,136.1728427,8,1,-1
157,1599347416,43.0666097,-76.1774765,4,118.0525186,7,1,-1
157,724554501,43.0469667,-76.2320152,4,135.5926105,9,1,-1
157,1737904745,43.0558656,-76.1613291,4,134.5047217,7,1,-1
157,2030645982,43.022002,-76.0543471,4,999,-1,1,-1
157,203254937,43.0735469,-76.175269,4,121.9751456,7,1,-1
157,1691499641,43.0779285,-76.1571425,4,134.1767762,7,1,-1
157,1712600425,43.0726028,-76.1760794,4,120.6677198,7,1,-1
157,234184799,43.0187544,-76.1114365,4,119.6261266,8,-1,-1
157,1947862555,43.0175714,-76.1345333,4,138.1444804,8,2,1
158,1826034804,43.025584,-76.0507859,4,999,-1,1,-1
158,2017403124,43.0814664,-76.1811246,4,134.374723,7,1,-1
158,373889326,43.0252919,-76.0457826,4,999,-1,1,-1
158,1509440266,43.0255324,-76.1162059,4,131.9663039,8,1,-1
158,17496181,43.0307054,-76.1219019,4,137.3757154,1,1,-1
158,1691499641,43.077897,-76.1569257,4,134.2667968,7,1,-1
158,2030645982,43.0219476,-76.0545551,4,999,-1,1,-1
158,528871576,43.0622585,-76.1839479,4,130.0328428,7,1,-1
159,724554501,43.0468241,-76.2316184,4,135.5813823,9,1,-1
159,203254937,43.0732873,-76.1750046,4,121.2274076,7,1,-1
159,72524579,43.0158468,-76.1308905,4,136.1221459,8,1,-1
159,757675095,43.06166,-76.1523759,4,135.4712355,7,1,-1
159,2017403124,43.081327,-76.181012,4,134.2302674,7,1,-1
159,1708706542,43.0256505,-76.0679462,4,138.0611792,2,1,-1
159,1917919405,43.0720581,-76.1625919,4,126.2716349,7,2,1
159,373889326,43.0252704,-76.0460015,4,999,-1,1,-1
159,2008179199,43.0273662,-76.1277112,4,137.7922985,8,1,-1
160,17496181,43.0304633,-76.1216082,4,137.3779111,8,1,-1
160,748676519,43.0329418,-76.0504541,4,999,-1,1,-1
160,1053069655,43.0486028,-76.2173495,4,132.5967156,9,1,-1
160,1917919405,43.0719433,-76.162436,4,139.9759586,3,2,1
160,72524579,43.0156851,-76.1308762,4,136.1076576,8,1,-1
160,519169945,43.0298596,-76.1187616,4,136.2052137,8,1,-1
160,1947862555,43.0170854,-76.134542,4,137.8834714,0,2,1
160,998966060,43.0426329,-76.230844,4,138.2363815,9,1,-1
161,2008179199,43.0270534,-76.1275959,4,137.6081365,8,1,-1
161,60575480,43.0402534,-76.2144926,4,135.316774,4,1,-1
161,1917919405,43.0718284,-76.1622802,4,126.4385873,7,2,1
161,203254937,43.0730275,-76.1747404,4,120.4367534,7,2,1
161,1691499641,43.0778022,-76.1562753,4,134.5388254,7,1,-1
161,38604237,43.0445734,-76.1242203,4,127.4299207,1,1,-1
161,1737904745,43.0552665,-76.160992,4,135.0548936,7,1,-1
161,72524579,43.0155234,-76.130862,4,136.094389,8,1,-1
161,1053069655,43.0485613,-76.217136,4,132.6747374,9,1,-1
162,17496181,43.0302205,-76.1213157,4,137.1498883,8,1,-1
162,2038277750,43.0349927,-76.1296706,4,131.7798706,1,1,-1
162,1053069655,43.0485198,-76.2169225,4,132.7538953,9,1,-1
162,212808922,43.0389021,-76.1281836,4,128.3692098,1,1,-1
162,1947862555,43.0167614,-76.1345477,4,137.6701626,0,2,1
162,757675095,43.0613295,-76.1518899,4,135.8444782,7,1,-1
162,2017403124,43.0809085,-76.1806748,4,133.7870653,7,1,-1
